Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2003,Denmark,5390574,265553933164.06,49262.64,Europe & Central Asia,High income,0.0011734603667521,0.9258576012460724,26.30508379509681,7.051889141890204e+22,0.0046634557149374,264456785259.15665,1131243093.5121677,1.2683505379669864,10.804941562570187,2426807699.7696,0.0014588907464236,49200.25333333333,64.83500392128099,1.217412645994999,15.500162616230629,29058288049476,0.0031999802940332,5375096.0,15911.940139404009,1.4546935335468738,-0.6845851893185511,3618000.0,15.101432221333138
2004,Denmark,5404523,272639494374.13,50446.54,Europe & Central Asia,High income,0.0240324107680789,0.926957937082436,26.331416226034328,7.433229389258127e+22,0.0039005855648512,267571856484.63663,4418921093.357282,1.392939053419901,10.828689263443238,2544853397.9716,0.0011734603667521,49638.026666666665,700.7880096958673,1.3626242723418889,15.50274693857236,29208868857529,0.0027238072810087,5390342.666666667,14297.403692045154,1.4382044115863506,-0.1956489067952814,3757000.0,15.139131590725889
2005,Denmark,5419432,279010101422.2,51483.27,Europe & Central Asia,High income,0.0205510625703961,0.9278480435308036,26.354513823930283,7.784663669562633e+22,0.0266821926741809,272401176320.13,6731248967.985079,1.4670806197491568,10.849031603103276,2650527089.8928995,0.0240324107680789,50397.48333333334,1111.127497919807,1.4470607326013252,15.505501755397429,29370243202624,0.0025876650612717,5404843.0,14431.661061706298,1.438289865351129,19.47995096297532,3990000.0,15.19930203949258
2006,Denmark,5437272,289927788951.14,53322.29,Europe & Central Asia,High income,0.0357207302488751,0.9292759448238652,26.39289772530708,8.405812280609678e+22,0.0233664130822071,280525794915.82336,8743241814.129274,1.6496270608505794,10.88412847531483,2843266610.8441,0.0205510625703961,51750.7,1456.4077791951934,1.6510659935723762,15.508788206381205,29563926801984,0.0027586153301595,5420409.0,16396.345537953563,1.4660683732793935,-0.1448605481688444,4021000.0,15.207041434573735
2007,Denmark,5461438,292563925272.25,53569.03,Europe & Central Asia,High income,0.0046273331471697,0.9307386596965436,26.40194902768293,8.559365037070668e+22,0.0391300797830946,287167271881.86334,7186228225.354663,1.5615015108926764,10.888745048889785,2869640975.1409,0.0357207302488751,52791.53,1139.683433063909,1.5334510422747072,15.51322286611062,29827305027844,0.0032918578921186,5439380.666666667,21082.24051976682,1.539646995342958,0.73814517504953,4313000.0,15.27714450748713
2008,Denmark,5493621,291065948985.47,52982.53,Europe & Central Asia,High income,-0.0109484902004012,0.931966050801698,26.39681570726096,8.47193866588122e+22,0.0090923892830232,291185887736.2867,1322154549.9079103,1.388044618781899,10.877736389523026,2807148485.2009,0.0046273331471697,53291.28333333333,294.47686247598403,1.3053605557948502,15.519098340940554,30179871691641,0.0044445082019071,5464110.333333333,28269.391120667955,1.654702105685104,-0.8704580473318989,4560000.0,15.33283340078879
2009,Denmark,5523095,276784659273.73,50114.05,Europe & Central Asia,High income,-0.0541401099569989,0.931857056539755,26.346505637458748,7.66097476092748e+22,-0.0051201674484852,286804844510.48334,8709998127.04275,0.8869826660616892,10.822076641163749,2511418007.4025,-0.0109484902004012,52221.87,1848.83055654116,0.6959225339165467,15.524449130589948,30504578379025,0.005892770365607,5492718.0,30838.417096212528,1.7182999089216726,-3.3660475380074257,4206000.0,15.25202287300034
2011,Denmark,5570572,285732498126.51,51293.21,Europe & Central Asia,High income,0.009204057576712,0.9309711252942692,26.37832188884794,8.164306048561604e+22,0.0187099114718585,281493477715.25,4492381069.741169,1.067666263666639,10.845333159291997,2630993392.1041,0.0141948216119032,50744.22333333333,593.757553664408,0.8692265144264917,15.533008479143868,31031272407184,0.0044518517244407,5547116.666666667,23743.56612502245,1.7294927022033328,-1.2621867894833891,4803000.0,15.384751488850146
2012,Denmark,5591572,286379681639.88,51216.31,Europe & Central Asia,High income,-0.0014992237764024,0.930187805962848,26.38058432552492,8.201332205615903e+22,0.0133677776690392,284691818503.9667,2385041050.7056108,1.0379655650446138,10.843832839826929,2623110410.0161,0.009204057576712,51111.64333333333,250.8496428810832,0.8217814817245003,15.536771200895874,31265677431184,0.0041258666005248,5569942.333333333,21951.27423028816,1.716453616040979,-0.3515904723315513,4508000.0,15.32136437596964
2013,Denmark,5614932,289052580545.17,51479.27,Europe & Central Asia,High income,0.0051343019440486,0.9296835356010688,26.389874448115965,8.355139431982198e+22,0.0022649979180298,287054920103.85333,1760027571.9735951,1.0717606942211897,10.848953906451554,2650115239.7329,-0.0014992237764024,51329.59666666667,135.20348565618585,0.8453235072749523,15.540940213759358,31527461364624,0.0037698103534071,5592358.666666667,22190.4604128286,1.7200094307300704,-1.162887266176577,4564000.0,15.333710209070126
2014,Denmark,5643475,293733480145.14,52048.34,Europe & Central Asia,High income,0.0110543525578354,0.9303318502513844,26.405938663023,8.627935735817537e+22,0.0093334097237076,289721914110.0633,3722310261.0908575,1.1615663446837303,10.859947393847447,2709029696.7555995,0.0051343019440486,51581.30666666666,425.2964745134841,0.928968640423282,15.5460107456887,31848810075625,0.0041777160340599,5616659.666666667,25994.595136937634,1.7509870909800718,-4.424640153699394,4558000.0,15.332394708182214
2015,Denmark,5683483,300614454530.98,52892.65,Europe & Central Asia,High income,0.0162216508730155,0.9310193508285878,26.42909439871127,9.036905027295862e+22,0.0161939381102966,294466838407.0967,5815719497.296429,1.3042375652205065,10.876038572834092,2797632424.0225,0.0110543525578354,52140.08666666667,711.1426328336958,1.0613285333208389,15.553074982938227,32301979011289,0.005083409736752,5647296.666666667,34434.92053618372,1.833538073749716,1.1530390456776765,4671000.0,15.356883953571142
2016,Denmark,5728010,310372270416.48,54185.01,Europe & Central Asia,High income,0.0244336405908949,0.9319719212635792,26.46103828626964,9.633094624348058e+22,0.0234259110757137,301573401697.5334,8360742800.409558,1.5051708912919617,10.900178036028352,2936015308.7001004,0.0162216508730155,53042.0,1076.1360225828191,1.2673163263599592,15.560878908011835,32810098560100,0.0070892490885492,5684989.333333333,42287.626279247335,1.915337559882053,0.4674446819155753,4757000.0,15.37512798563092
2017,Denmark,5764980,319130157564.11,55356.68,Europe & Central Asia,High income,0.0216235080513964,0.9333176177956723,26.48886487396026,1.0184405746689366e+23,0.032459569852435,310038960837.18994,9262350466.2428,1.6459345430801435,10.921570681898956,3064362020.6224,0.0244336405908949,54144.780000000006,1232.507525291601,1.4258302131690024,15.56731241592965,33234994400400,0.0078344564415868,5725491.0,40806.85326020577,1.9384209857868189,0.5062363739771962,4728000.0,15.36901304957397
2018,Denmark,5793636,325479371132.15,56178.77,Europe & Central Asia,High income,0.0148507822362178,0.9348198884723252,26.508564920651672,1.0593682103257986e+23,0.0282173634129041,318327266370.9133,7585486056.241924,1.701073914207302,10.93631200666623,3156054198.7129,0.0216235080513964,55240.15333333333,1001.9748412179906,1.4999480226753985,15.57227080433048,33566218100496,0.0064542485086442,5762208.666666667,32900.656305509954,1.916726463114723,-0.1150107995181711,4715000.0,15.36625968613875
1995,Estonia,1436634,18289381481.66,12730.72,Europe & Central Asia,High income,0.0,0.9257701412176782,23.62958648153625,3.345014749816877e+20,0.0,18289381481.66,544633972.1068764,0.0,9.451851796328556,162071231.71839997,0.0,12730.72,158.42962044076708,0.0,14.177814131405556,2063917249956,0.0,1436634.0,39433.83304980625,0.0,0.0,533000.0,13.186278579318827
1996,Estonia,1415594,19193428258.66,13558.57,Europe & Central Asia,High income,0.0650277439139341,0.9090003447164224,23.677833779246907,3.683876883203282e+20,0.0,18741404870.16,639257606.5265425,0.7071067811865475,9.51484785007713,183834820.4449,0.0,13144.645,585.3783488052829,0.7071067811865468,14.163060495376,2003906372836,0.0,1426114.0,14877.52667616496,-0.7071067811865476,0.0,565000.0,13.244582780038517
1997,Estonia,1399535,21698173476.33,15503.84,Europe & Central Asia,High income,0.1434716197947128,0.8900166430182433,23.800493922398587,4.708107322089108e+20,0.0494301449125849,19726994405.55,1765923367.69234,1.1162313760850704,9.648907512229451,240369054.7456,0.0650277439139341,13931.043333333331,1423.587342467379,1.1048122020674032,14.15165131107947,1958698216225,-0.0146453446041232,1417254.3333333333,18605.14660875673,-0.952388804342635,0.0,593000.0,13.292951364319082
1998,Estonia,1386156,22639836344.12,16332.82,Europe & Central Asia,High income,0.053469334048855,0.863661792030744,23.84297686168283,5.125621896885368e+20,0.1305001474418656,21177146026.37,1781301315.215898,1.0659716749315165,9.700993083899132,266761009.1524,0.1434716197947128,15131.743333333332,1424.06380216384,1.0778116227632155,14.142045727930064,1921428456336,-0.0113443543840959,1400428.3333333333,14739.317973818544,-1.0729442135488438,1.206313969382069,557000.0,13.230322314239944
1999,Estonia,1390244,22543611344.21,16215.58,Europe & Central Asia,High income,-0.0071781847837666,0.8239927414196452,23.83871755212136,5.0821441243879375e+20,0.0433982551027731,22293873721.553333,518130195.2900294,0.8330330853808644,9.69378945463577,262945034.7364,0.053469334048855,16017.413333333332,448.6139553483921,0.825735599247355,14.14499054856789,1932778379536,-0.0095596037255231,1391978.3333333333,6856.044364889232,-0.7434791735771833,-0.627317694430704,569000.0,13.251637470576169
2000,Estonia,1396985,24817728446.34,17765.21,Europe & Central Asia,High income,0.0955642659713682,0.8296125593573477,23.934824091476543,6.159196452362736e+20,-0.0042502515675203,23333725378.22333,1286084617.078786,1.3636481552612456,9.785053617590757,315602686.3441,-0.0071781847837666,16771.203333333335,862.8286298178372,1.2851831980231996,14.149827616714296,1951567090225,0.0029491630090696,1391128.3333333333,5468.395041813392,-0.3823689162177208,-1.1342486288908689,633000.0,13.358227280903897
2001,Estonia,1388115,26307704018.78,18952.11,Europe & Central Asia,High income,0.0668103557458652,0.8352507238088256,23.993127661743696,6.920952907397333e+20,0.1008763444067304,24556347936.443333,1895610256.3299413,1.438488311721844,9.849723313139986,359182473.45210004,0.0955642659713682,17644.3,1372.2658384219826,1.4098788145688663,14.14345799004385,1926863253225,0.0048487891334183,1391781.3333333333,4630.525924053267,-0.7552203219540725,-14.31315211994618,509000.0,13.140205260167273
2002,Estonia,1379350,28089095451.94,20364.01,Europe & Central Asia,High income,0.0744983012445579,0.8400321497448093,24.058647275797547,7.889972833081963e+20,0.0600367425109662,26404842639.02,1637845369.6819744,1.5321450773496412,9.921573511120938,414692903.2800999,0.0668103557458652,19027.11,1301.0223326292196,1.5277995896288832,14.137123656657357,1902606422500,-0.0063493881466157,1388150.0,8817.55209794624,-1.0561106661968214,-0.3008855866074237,553000.0,13.223115088821102
2003,Estonia,1370720,30223941194.38,22049.68,Europe & Central Asia,High income,0.082776918691358,0.8453351224927634,24.131900202077016,9.134866213213404e+20,0.0677136793042956,28206913555.033337,1960775161.2437065,1.6304473644220407,10.001098719401748,486188388.1024,0.0744983012445579,20455.266666666663,1550.8000550146062,1.636918449942564,14.130847436741202,1878873318400,-0.006314318338178,1379395.0,8697.58730913327,-1.2688536160299368,0.1150711654333387,567000.0,13.248116346376763
2004,Estonia,1362550,32280380501.79,23691.15,Europe & Central Asia,High income,0.0744441642690507,0.85180888069051,24.19772546784963,1.042022965340344e+21,0.0760026518508825,30197805716.036667,2095764750.5612977,1.6640834302772451,10.07289904862787,561270588.3225001,0.082776918691358,22034.946666666667,1663.6189311958758,1.677144513604688,14.124869236011667,1856542502500,-0.0062565701236089,1370873.3333333333,8401.04953760713,-1.3972513530597204,0.1111249157161806,606000.0,13.314636915215106
2005,Estonia,1354775,35355547376.46,26096.99,Europe & Central Asia,High income,0.1015501569151349,0.858491319244073,24.288721144203794,1.2500147302891074e+21,0.0680400777047696,32619956357.54333,2582601270.685903,1.7948808906947773,10.169613578850994,681052887.0601001,0.0744441642690507,23945.94,2035.6492863703145,1.805457500220151,14.119146684976991,1835415300625,-0.0059603711917823,1362681.6666666667,7973.315391562593,-1.471227711404251,-0.1006651921096121,587000.0,13.282781802386296
2006,Estonia,1346810,38808222831.42,28814.92,Europe & Central Asia,High income,0.1041472598947232,0.8657825212466677,24.38189798979255,1.5060781593331483e+21,0.0952642697163832,35481383569.89,3265739951.497991,1.881381112922104,10.268683291176458,830299614.6063999,0.1015501569151349,26201.02,2563.468633297461,1.891574257515027,14.11325013374387,1813897176100,-0.0057062126160507,1354711.6666666667,7870.191124320289,-1.5274022124775557,0.3641117193299346,536000.0,13.19189130572284
2007,Estonia,1340680,41749552573.31,31140.58,Europe & Central Asia,High income,0.0807102709290883,0.8730988864408918,24.45495457140285,1.7430251400715753e+21,0.0976558336997723,38637774260.39667,3200408591.2363114,1.8663081895468825,10.3462991827007,969735722.7364,0.1041472598947232,28684.16333333333,2524.3361506410533,1.876082773656878,14.108688251787884,1797422862400,-0.0058792050340462,1347421.6666666667,7067.379877531044,-1.5175965692110074,0.0255745836193908,602000.0,13.308014385419147
2008,Estonia,1337090,39606965135.42,29621.76,Europe & Central Asia,High income,-0.0487730157884022,0.8778901675630607,24.402270827023823,1.5687116872383752e+21,0.0757914052046886,40054913513.38333,1520969583.7266817,1.397022021564266,10.296298263764369,877448665.4976,0.0807102709290883,29859.086666666662,1180.854169206891,1.4234321878453886,14.106006916595137,1787809668100,-0.0045514957566397,1341526.6666666667,4915.000847744728,-1.4485502797313523,-0.2250370195944292,524000.0,13.169248871698304
2009,Estonia,1334515,33812840409.08,25337.18,Europe & Central Asia,High income,-0.1446429921787225,0.8788972111267014,24.24410646108336,1.1433081765299134e+21,-0.0513200095768147,38389786039.27,4105970495.332081,0.6256312486017118,10.1400676280913,641972690.3524001,-0.0487730157884022,28699.84,3009.5373821901526,0.6873110989077728,14.104079237264022,1780930285225,-0.0026777456216248,1337428.3333333333,3096.39440855514,-1.3770325492897215,-1.604297510427811,452000.0,13.021439671201302
2010,Estonia,1331475,34639315872.61,26015.75,Europe & Central Asia,High income,0.0267815913215283,0.8788477847851736,24.26825517083852,1.199882204122451e+21,-0.146290550324402,36019707139.03667,3134019842.3776,0.6994805883431122,10.166495840345291,676819248.0625,-0.1446429921787225,26991.56333333333,2302.947066311618,0.7605336457924334,14.101798659289598,1772825675625,-0.0019258239909055,1334360.0,2810.707206380276,-1.339604522447063,1.9656356048648809,406000.0,12.914110901635024
2011,Estonia,1327439,37155198682.81,27990.14,Europe & Central Asia,High income,0.0758921038217232,0.878344370296411,24.33836953597285,1.3805087891590855e+21,0.0244426511801729,35202451654.833336,1740885159.7415,0.9729793754240889,10.239643310511829,783447937.2196,0.0267815913215283,26447.69,1378.2156264895425,1.0255480966468922,14.09876283333667,1762094298721,-0.0022779811392154,1331143.0,3549.663646037187,-1.340227763976758,-1.1851565078827788,399000.0,12.896719202134523
2012,Estonia,1322696,38354642990.09,28997.32,Europe & Central Asia,High income,0.0359833855779214,0.8770222205446724,24.37014142629949,1.4710786388972596e+21,0.0726308458126725,36716385848.50333,1896135919.4780395,1.0629332023177291,10.27499317625606,840844567.1824,0.0758921038217232,27667.736666666664,1516.7062498167827,1.117174780598818,14.095183391923564,1749524708416,-0.0030312247695225,1327203.3333333333,4394.242179640431,-1.3621442784021822,1.8337413901435164,371000.0,12.82396003700373
